Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Has_LoginForm,Form_Action_Suspect,Suspicious_Keywords,Label
gbco.mobi,0,0,1,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
earlystickgraft.com,0,0,1,2,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
montagnalombardia.xyz,0,1,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.okulumda.com,0,0,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
cartetitolari.mps.it.id1998199.xyz,0,0,1,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.paxful.cam,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
update.troyvanspanje.com,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.studiogiardasrls.it,0,0,1,3,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
www.vertulounge.com,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.therockacc.org,0,0,1,4,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
michelleconnollylpc.com,0,0,1,4,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
docs.google.com,0,0,1,5,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
krovstvo-tesarstvo.si,0,0,0,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
rendaorganica.com.br,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
securecuserver.co.uk,0,0,1,3,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
forms.gle,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
jokes4ever.com,0,0,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
secure.runescape.com-zx.ru,0,0,1,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
acessotaucard.com,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
hmhealthcare.in,0,0,1,5,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
eostechnologies.net,0,0,1,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
lucidfestival.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1
elearningytecnologia.com,0,1,1,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
steamcomnunityy.ga,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
viccats.camcam.dns-cloud.net,0,0,1,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
cns-international2.com,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
mereliverystables.com,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.courgeon-immobilier.fr,0,0,1,6,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1
mintandchopsticks.com,0,0,1,9,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
willingcartworthsupplies.com,0,0,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
waikowhaiauto.co.nz,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
lagelijundiai.com.br,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
sanjilkumar.com,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
olariacassiel.com.br,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.equinsight.com,0,0,0,2,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
vicariapastoralgdl.org,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
185.151.204.9,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
thanhlytot.com,0,0,0,3,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
hrweb99.com,0,0,0,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
maticcoupon.com,0,0,1,6,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
pd-iskra-lj.si,0,0,1,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
livestudentccc-my.sharepoint.com,0,0,1,5,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
elamaria.net,0,0,0,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
jimryky.blogspot.com,0,0,0,3,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
tsdesignstudio.net,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
atttaccctounntsssc.weebly.com,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
lowmanids.buzz,0,0,1,4,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
email302.com,0,0,1,6,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
bit.ly,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
www.kidms.com,0,0,1,7,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
es.monclershop.top,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
proxyx.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
firebasestorage.googleapis.com,0,1,1,5,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
secure.runescape.com-zx.ru,0,0,1,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
zarinakhan.net,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
cwmrc.org,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
1073.co.jp,0,0,1,3,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
manage.account.service.verfcintrnappsxid.com,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.ktplasmachinery.com,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
paluddipizzabrasil.com,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
hrweb99.com,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
porquebiotecnologia.com.ar,0,0,1,7,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1
ku365-my.sharepoint.com,0,0,1,5,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
47.89.46.18,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.beardblast.com,0,0,0,2,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
motoincontroepoca.com,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.grupprontalgaming.25u.com,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.vintostal.pl,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
brighant.com,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
storage.googleapis.com,0,0,1,3,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
paramounthealthcare-my.sharepoint.com,0,0,1,5,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
1drv.ms,0,0,1,2,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
ip-socialmedia.com,0,0,1,6,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
03418f6.netsolhost.com,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
buyerdriver.com,0,0,1,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
textileben.com,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
lucidfestival.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1
via.bcpsms.vip,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.atefnet.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1
www.ebay.co.uk.ektabhattacharya.com,0,0,1,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
bhd-plataforma-participante.actualplataforma.com,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
www.afirehorse.com,0,0,0,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
locksmail.com,0,0,1,6,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
mobille-app-hiper.xyz,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
onedrive.live.com,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
beyondstateofmind.com,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
hindikavikssoni.com,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.amazon.co.jp.lgh13vds2xwsgtj8fw.club,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
ceska-posta.site.officiel.cz.knkdigital.com,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
storage.googleapis.com,0,0,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
micro-sales.co.uk,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1
accurate-engineers.in,0,0,1,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
m7po.com,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
hidayat.uz,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.hitekscaffolding.co.uk,0,0,0,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
submitlove.com,0,1,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
paypal-support-help-inc.blogspot.com,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1
donieyuhuu05.getenjoyment.net,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
tls.net.vn,0,0,1,6,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
technoroute53.xyz,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
51jianli.cn,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
www.associazionespaziouno.it,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
adexten.com,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
chat.whatsagp.com,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
safetyconsultantehs.com,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
i-to.cc,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
ffinam.com,0,0,1,4,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
jppost-fu.co,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
pmm.ac.in,0,0,0,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
webkc.dede.go.th,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
nectaribate.com.br,0,0,1,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
acct-scsouthmountain-inv.net,0,0,1,3,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
prsicilacap.org,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
lonestarsanitation.com,0,0,1,7,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
umconnectumt-my.sharepoint.com,0,0,1,5,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
jabbmanagement.com,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
firebasestorage.googleapis.com,0,1,1,5,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
optest0.hot-profile.com,0,0,1,6,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
fareast.qa,0,0,1,3,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
c1770209.ferozo.com,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
atendimento-pg-series.joomla.com,0,0,1,3,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
www.marires.com,0,0,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
start.me,0,0,0,3,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
adhindia.in,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.group-whatsapss.zzux.com,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1
nuportrobotics.com,0,0,1,6,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.officesetupsupport365.com,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
refailogistics.com,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
boutiquecars.gr,0,0,1,7,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
sia.cv,0,0,0,3,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
usaalogin.tumblr.com,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1
anon.to,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
whaatsapp.ygto.com,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
lachambredezoe.fr,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
trinx30.joomla.com,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
susai.ro,0,0,1,7,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
helda.by,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
fullthrottlebottles.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1
gordonng.com,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
bit.ly,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1
sparkpassedecom.com,0,0,1,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
auslaufen.com,0,0,1,3,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
dzd.rksmb.org,0,0,1,4,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
spatialsys.com.ru,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.ambious.com,0,0,1,4,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
firebasestorage.googleapis.com,0,1,1,5,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
akilili.com,0,0,1,4,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
recover-paypal.com,0,0,0,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
bravobeveiliging-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
03418f6.netsolhost.com,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
dashboardnottinghamshire.co.za,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.timothycastleman.com,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
173.212.240.54,1,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
dhlaexpdeliver.com,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
779zt.csb.app,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
alteodolcini.com,0,0,0,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
ahmadnawaz.org,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.fosforlumarket.com,0,0,1,3,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
peaceau.org,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
restaurantelabarquita.com,0,1,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
beetleart.com.tr,0,0,0,2,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1
zohrajabeen.com,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
email2-server-0utlook.gq,0,1,1,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
autismtts.com,0,0,1,5,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
bit.ly,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
itcitymm.com,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.decifra.com.br,0,0,1,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
paypal-support-help-inc.blogspot.com,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
maniafm.cl,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
batumi.net,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
barogaleria.com,0,1,1,5,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
sempreaberto.com.br,0,0,0,4,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
artexport.com.vn,0,0,1,7,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
www.grubbwhatsapp.dns04.com,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.theaquaticmall.com,0,0,1,5,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
avenuebeautyla.com,0,0,1,9,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
theycangetitdone.com,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.pd-iskra-lj.si,0,0,1,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
mobile-personalite30hrs.com,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
docs.google.com,0,0,1,7,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
interestingfurniture.com,0,0,0,3,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
locksmail.com,0,0,1,6,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
po.do,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
jcarmoeventos.com.br,0,0,1,4,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
deal8282.com,0,0,1,8,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.tvr.cl,0,0,0,3,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
ilcdelhi.com,0,0,1,5,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
zxe32szefr3.000webhostapp.com,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
seg-dispositivo.com,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com,0,0,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
resolvemyaccount-paypal.casacam.net,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
palletsolutions.ca,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
art-sticker.fr,0,0,1,4,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
ersfilter-my.sharepoint.com,0,0,1,7,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1
mail.offerzforyou.com,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
marketinghbt-my.sharepoint.com,0,0,1,5,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
futureofiran.com,0,0,1,7,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
scom2016.com,0,0,1,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.equinsight.com,0,0,0,2,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
playarprint.com,0,0,1,2,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
bit.ly,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
assine.jcdigital.com.br,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
aboutcaucus.co.za,0,0,0,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
chrischan.net,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
mmagaluofertashoje.com,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
gilleslekeu.com,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
site2.20071831.brim.ru,0,0,1,6,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
csknow.clicknkids.com,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
vk.com,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
investexperience.co,0,0,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
restaurantelabarquita.com,0,0,1,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
aqw-que-sua-semana-esta-top.com,0,0,1,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
rudiguvenlik.com,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
thechristianreferralnetwork.com,0,0,1,3,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
itcitymm.com,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
cellidplus.com,0,0,0,5,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
www.fresleitlie.com,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
rockysite.net,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
vanillaprepaycard.com,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
336fm-my.sharepoint.com,0,0,1,5,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
www.bimsalasim.de,0,0,1,4,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
betasusgirisburasi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
obecimso.net,0,0,1,8,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
spatialsys.com.ru,0,0,1,4,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
kfph.co.za,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
caixa.gov.informativo.cx,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
prouns.rs,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
sites.google.com,0,0,0,2,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1
sua-mae-merece-tudo.com,0,0,1,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
queenofsabaofficial.com,0,0,1,3,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.satkaniaiit.com,0,0,0,2,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1
go.pardot.com,0,0,1,5,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1
x2mqj8a.app.link,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1
deportesherranz.com,0,0,1,4,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
kishblackdolphin.ir,0,0,1,5,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
twowheelcool.com,0,0,0,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
weigh.rebuildingok.com,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
comocurarhemorroides.org,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
mythree3billing.com,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.rishtapao.com,0,0,1,6,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
theoutlet66mall.com,0,1,1,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.theingredients.net,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
dipelnet.com.br,0,0,0,3,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
onedrive.live.com,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1
atendimento.rnp.br,0,0,1,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
www.orioncoreltd.com,0,0,0,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
hotflighttickets.com,0,0,1,4,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
bonobcp.aregistros.com,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
n-change.net.,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
toaletaeco.ro,0,0,1,5,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
docs.google.com,0,0,1,5,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
vkstickerc.000webhostapp.com,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
itaucomvoce.com,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
theingredients.net,0,0,0,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
rehobothevangelisticchurch.com,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
brussel-airport.be,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1
realchef.com.au,0,0,1,6,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1
123.242.172.6,1,1,1,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
honda4fun.com,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
